dev_id,car_type,obs_days,total_drop_pct,current_retention,avg_payload_stress,daily_slope,data_source,annual_rate,calibrated_retention
V011BD0005,PORTER2,566,-2.537276094609453,97.46272390539055,1.0756675342175748,0.012501765300833367,BW,4.5631443348041785,97.3684794964614
V011BD0006,PORTER2,371,5.535568676283333,105.53556867628333,1.0121548644291891,0.03555527930989847,BW,12.977676948112942,105.56910910767103
V011BD0008,PORTER2,567,-1.6341468995940573,98.36585310040594,1.0452235275226,0.005090444702824401,BW,1.8580123165309061,98.32931073223008
V011BD0013,PORTER2,411,6.104634625708954,106.10463462570895,1.0527097053549763,-0.010322799694901661,BW,-3.7678218886391064,106.263455397532
V011BE0001,PORTER2,510,-4.673061691877521,95.32693830812248,1.0524431347325434,-0.0043267770041513325,BW,-1.5792736065152364,95.20596904231492
V011BE0002,PORTER2,301,-2.1777952420783464,97.82220475792165,1.0980559300894976,-0.018540646788577933,BW,-6.7673360778309455,97.71792835155955
V011BE0003,PORTER2,413,-5.201032767100131,94.79896723289987,1.080037848079736,0.017555507848915356,BW,6.407760364854105,94.59483348909218
V011BE0004,PORTER2,508,-1.3873744631700475,98.61262553682995,0.9707346084329354,0.0021995611141807495,BW,0.8028398066759735,98.63307730864523
V011BE0005,PORTER2,509,-0.17811789296368374,99.82188210703632,1.0908320025256402,0.023715205181704467,BW,8.65604989132213,99.81396850150065
V011BE0006,PORTER2,427,-4.863805373340881,95.13619462665912,1.0882381459692538,0.0018524876939331068,BW,0.676158008285584,94.92614372761918
V011BE0008,PORTER2,452,-5.148465392478798,94.8515346075212,1.1044367586573953,-0.016063219193531916,BW,-5.86307500563915,94.5893651666547
V011BE0009,PORTER2,510,-8.259310371848798,91.7406896281512,0.9639603186025575,0.004907357553674262,BW,1.7911855070911056,91.89088676718548
V011BE0010,PORTER2,301,4.777327354903747,104.77732735490375,0.9608076435064052,0.021003862133362566,BW,7.666409678677336,104.68277429753462
V011BE0011,PORTER2,506,-16.871335694387767,83.12866430561223,0.9438670811696281,-0.02402247312468193,BW,-8.768202690508904,83.60902127324503
V011BE0013,PORTER2,463,-3.336379632760895,96.6636203672391,0.9795001659128939,0.010083569988826422,BW,3.680503045921644,96.69799506282254
V011BE0022,PORTER2,469,-10.338686645069913,89.66131335493009,0.875977077028183,-0.01238471337287749,BW,-4.520420381100283,90.32364611061375
V011BE0023,PORTER2,458,-8.046799063307219,91.95320093669278,0.8935311400935321,0.010493973192133056,BW,3.8303002151285654,92.39362026575279
V011BE0024,PORTER2,468,-11.86540661603648,88.13459338396352,1.081750829803322,-0.01893734078933047,BW,-6.912129388105622,87.65911673732283
V011BE0025,PORTER2,242,-7.96788042099827,92.03211957900173,0.9906811872000985,-0.030239671405617164,BW,-11.037480063050264,92.06933206900442
V011BE0033,PORTER2,302,-7.784912968206427,92.21508703179357,1.0019474620086135,-0.009906282507256094,BW,-3.6157931151484743,92.20751030772195
V011BE0036,PORTER2,203,-17.9810597194802,82.0189402805198,1.1388620999571024,-0.1242964393403417,BW,-45.368200359224716,80.81106580084138
V012BD0001,BONGO3,413,-0.9941720228538742,99.00582797714613,1.036536959298857,0.03995846591364441,BW,14.584840058480209,98.98782889875966
